,body_nose_x,body_nose_y,body_nose_z,body_neck_x,body_neck_y,body_neck_z,body_shoulder-r_x,body_shoulder-r_y,body_shoulder-r_z,body_elbow-r_x,body_elbow-r_y,body_elbow-r_z,body_wrist-r_x,body_wrist-r_y,body_wrist-r_z,body_shoulder-l_x,body_shoulder-l_y,body_shoulder-l_z,body_elbow-l_x,body_elbow-l_y,body_elbow-l_z,body_wrist-l_x,body_wrist-l_y,body_wrist-l_z,body_hip-r_x,body_hip-r_y,body_hip-r_z,body_knee-r_x,body_knee-r_y,body_knee-r_z,body_ankle-r_x,body_ankle-r_y,body_ankle-r_z,body_hip-l_x,body_hip-l_y,body_hip-l_z,body_knee-l_x,body_knee-l_y,body_knee-l_z,body_ankle-l_x,body_ankle-l_y,body_ankle-l_z,body_eye-r_x,body_eye-r_y,body_eye-r_z,body_eye-l_x,body_eye-l_y,body_eye-l_z,body_ear-r_x,body_ear-r_y,body_ear-r_z,body_ear-l_x,body_ear-l_y,body_ear-l_z,left_wirst_x,left_wirst_y,left_wirst_z,left_thumb-palm_x,left_thumb-palm_y,left_thumb-palm_z,left_thumb-proximal_x,left_thumb-proximal_y,left_thumb-proximal_z,left_thumb-middle_x,left_thumb-middle_y,left_thumb-middle_z,left_thumb-distal_x,left_thumb-distal_y,left_thumb-distal_z,left_index-palm_x,left_index-palm_y,left_index-palm_z,left_index-proximal_x,left_index-proximal_y,left_index-proximal_z,left_index-middle_x,left_index-middle_y,left_index-middle_z,left_index-distal_x,left_index-distal_y,left_index-distal_z,left_middle-palm_x,left_middle-palm_y,left_middle-palm_z,left_middle-proximal_x,left_middle-proximal_y,left_middle-proximal_z,left_middle-middle_x,left_middle-middle_y,left_middle-middle_z,left_middle-distal_x,left_middle-distal_y,left_middle-distal_z,left_ring-palm_x,left_ring-palm_y,left_ring-palm_z,left_ring-proximal_x,left_ring-proximal_y,left_ring-proximal_z,left_ring-middle_x,left_ring-middle_y,left_ring-middle_z,left_ring-distal_x,left_ring-distal_y,left_ring-distal_z,left_pinky-palm_x,left_pinky-palm_y,left_pinky-palm_z,left_pinky-proximal_x,left_pinky-proximal_y,left_pinky-proximal_z,left_pinky_middle_x,left_pinky_middle_y,left_pinky_middle_z,left_pinky-distal_x,left_pinky-distal_y,left_pinky-distal_z,right_wirst_x,right_wirst_y,right_wirst_z,right_thumb-palm_x,right_thumb-palm_y,right_thumb-palm_z,right_thumb-proximal_x,right_thumb-proximal_y,right_thumb-proximal_z,right_thumb-middle_x,right_thumb-middle_y,right_thumb-middle_z,right_thumb-distal_x,right_thumb-distal_y,right_thumb-distal_z,right_index-palm_x,right_index-palm_y,right_index-palm_z,right_index-proximal_x,right_index-proximal_y,right_index-proximal_z,right_index-middle_x,right_index-middle_y,right_index-middle_z,right_index-distal_x,right_index-distal_y,right_index-distal_z,right_middle-palm_x,right_middle-palm_y,right_middle-palm_z,right_middle-proximal_x,right_middle-proximal_y,right_middle-proximal_z,right_middle-middle_x,right_middle-middle_y,right_middle-middle_z,right_middle-distal_x,right_middle-distal_y,right_middle-distal_z,right_ring-palm_x,right_ring-palm_y,right_ring-palm_z,right_ring-proximal_x,right_ring-proximal_y,right_ring-proximal_z,right_ring-middle_x,right_ring-middle_y,right_ring-middle_z,right_ring-distal_x,right_ring-distal_y,right_ring-distal_z,right_pinky-palm_x,right_pinky-palm_y,right_pinky-palm_z,right_pinky-proximal_x,right_pinky-proximal_y,right_pinky-proximal_z,right_pinky_middle_x,right_pinky_middle_y,right_pinky_middle_z,right_pinky-distal_x,right_pinky-distal_y,right_pinky-distal_z,class,actor
104,636.87,177.72,2.0,644.8,341.47,2.0,529.73,343.46,2.0,372.99,501.22,2.0,472.19,357.44,2.0,761.86,341.47,2.0,847.17,527.17,2.0,819.4,637.0,2.0,565.44,637.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,692.42,637.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,605.12,155.76,2.0,664.64,153.76,2.0,571.4,191.7,2.0,698.37,195.69,2.0,827.0,632.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,353.0,0.44,509.0,345.0,0.58,534.0,328.0,0.69,536.0,307.0,0.47,530.0,301.0,0.2,527.0,295.0,0.13,541.0,287.0,0.67,537.0,296.0,0.5,529.0,305.0,0.51,513.0,287.0,0.32,525.0,286.0,0.67,519.0,307.0,0.61,513.0,310.0,0.61,495.0,288.0,0.42,508.0,294.0,0.6,506.0,310.0,0.63,499.0,315.0,0.56,480.0,293.0,0.61,494.0,300.0,0.45,492.0,312.0,0.6,488.0,315.0,0.64,t,min
105,632.32,200.17,2.0,644.36,382.13,2.0,523.92,363.94,2.0,341.25,566.12,2.0,469.72,386.18,2.0,784.88,400.33,2.0,829.04,606.56,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.22,177.93,2.0,664.43,181.97,2.0,568.08,214.32,2.0,704.58,218.36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,370.0,0.35,514.0,369.0,0.43,543.0,357.0,0.4,556.0,326.0,0.61,552.0,302.0,0.52,547.0,301.0,0.33,562.0,270.0,0.74,557.0,290.0,0.67,552.0,303.0,0.63,522.0,301.0,0.38,534.0,282.0,0.88,533.0,316.0,0.76,526.0,340.0,0.73,500.0,296.0,0.45,510.0,291.0,0.62,511.0,324.0,0.63,508.0,343.0,0.55,476.0,303.0,0.58,482.0,295.0,0.51,491.0,316.0,0.66,492.0,330.0,0.58,t,sab
106,601.16,173.73,2.0,609.09,353.45,2.0,476.16,339.47,2.0,349.19,571.11,2.0,408.71,329.48,2.0,747.97,365.43,2.0,779.72,607.05,2.0,0.0,0.0,0.0,515.84,637.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.43,145.77,2.0,632.9,143.78,2.0,529.73,169.73,2.0,670.6,171.73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,326.0,0.5,444.0,300.0,0.46,461.0,275.0,0.69,455.0,242.0,0.66,437.0,224.0,0.49,456.0,239.0,0.65,468.0,196.0,0.7,474.0,169.0,0.69,476.0,147.0,0.67,438.0,241.0,0.59,450.0,194.0,0.71,455.0,162.0,0.71,459.0,137.0,0.7,420.0,246.0,0.51,429.0,217.0,0.73,436.0,240.0,0.39,433.0,260.0,0.4,397.0,252.0,0.74,411.0,234.0,0.82,421.0,250.0,0.64,426.0,267.0,0.6,u,felix
107,702.57,175.36,2.0,688.52,298.31,2.0,572.1,296.3,2.0,457.68,425.3,2.0,507.86,274.12,2.0,802.94,300.33,2.0,849.11,485.77,2.0,855.13,604.69,2.0,612.24,576.47,2.0,0.0,0.0,0.0,0.0,0.0,0.0,786.88,606.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,678.49,147.14,2.0,728.67,153.19,2.0,638.34,159.23,2.0,758.78,169.31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,275.0,0.35,517.0,269.0,0.26,520.0,259.0,0.22,517.0,252.0,0.29,501.0,255.0,0.32,545.0,225.0,0.46,551.0,188.0,0.49,554.0,168.0,0.57,558.0,150.0,0.55,534.0,213.0,0.34,536.0,184.0,0.32,537.0,160.0,0.37,543.0,140.0,0.44,517.0,210.0,0.34,520.0,186.0,0.36,522.0,174.0,0.15,509.0,208.0,0.13,500.0,211.0,0.27,503.0,193.0,0.37,504.0,193.0,0.38,503.0,202.0,0.32,u,jer
108,658.69,216.0,2.0,668.61,358.0,2.0,537.67,352.0,2.0,418.63,528.0,2.0,484.1,336.0,2.0,805.51,366.0,2.0,861.06,568.0,2.0,0.0,0.0,0.0,571.4,638.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.95,194.0,2.0,692.42,196.0,2.0,595.2,222.0,2.0,736.07,226.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,335.0,0.52,517.0,309.0,0.63,530.0,280.0,0.66,516.0,257.0,0.61,500.0,247.0,0.49,508.0,258.0,0.48,516.0,230.0,0.57,515.0,213.0,0.57,513.0,195.0,0.65,491.0,264.0,0.54,497.0,228.0,0.61,497.0,206.0,0.74,498.0,182.0,0.69,476.0,272.0,0.54,482.0,244.0,0.91,489.0,257.0,0.48,493.0,274.0,0.45,463.0,281.0,0.77,465.0,257.0,0.72,475.0,264.0,0.63,484.0,276.0,0.68,u,jolo
109,722.65,200.94,2.0,730.68,357.67,2.0,620.27,353.65,2.0,537.97,582.72,2.0,592.17,460.15,2.0,855.13,361.69,2.0,915.35,550.57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.55,172.81,2.0,750.75,172.81,2.0,662.43,206.97,2.0,784.88,196.92,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,449.0,0.56,623.0,431.0,0.59,634.0,408.0,0.69,625.0,391.0,0.6,612.0,372.0,0.69,622.0,373.0,0.62,623.0,346.0,0.66,622.0,319.0,0.65,619.0,304.0,0.63,603.0,374.0,0.53,603.0,348.0,0.64,601.0,319.0,0.63,600.0,296.0,0.64,590.0,384.0,0.5,588.0,373.0,0.56,592.0,393.0,0.42,594.0,397.0,0.38,572.0,395.0,0.48,570.0,389.0,0.42,577.0,397.0,0.42,582.0,405.0,0.43,u,joy
110,658.12,203.12,2.0,660.16,329.06,2.0,538.28,325.0,2.0,412.34,497.66,2.0,434.69,329.06,2.0,780.0,333.12,2.0,794.22,520.0,2.0,0.0,0.0,0.0,542.34,613.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,721.09,647.97,2.0,0.0,0.0,0.0,0.0,0.0,0.0,631.72,178.75,2.0,686.56,178.75,2.0,597.19,199.06,2.0,723.12,199.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,321.0,0.49,459.0,308.0,0.5,477.0,284.0,0.61,468.0,260.0,0.6,449.0,246.0,0.71,478.0,255.0,0.63,487.0,222.0,0.65,489.0,202.0,0.62,493.0,182.0,0.61,460.0,259.0,0.43,468.0,218.0,0.41,474.0,193.0,0.54,478.0,171.0,0.52,437.0,263.0,0.47,438.0,238.0,0.69,441.0,259.0,0.5,445.0,280.0,0.6,416.0,273.0,0.56,419.0,254.0,0.68,425.0,266.0,0.55,428.0,277.0,0.56,u,kyle
111,658.12,194.75,2.0,658.12,356.7,2.0,552.5,348.5,2.0,457.03,547.35,2.0,524.06,420.25,2.0,761.72,362.85,2.0,792.19,549.4,2.0,775.94,653.95,2.0,572.81,639.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,700.78,653.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,629.69,172.2,2.0,684.53,174.25,2.0,593.12,200.9,2.0,712.97,211.15,2.0,791.0,620.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,418.0,0.43,555.0,403.0,0.47,574.0,377.0,0.67,566.0,357.0,0.68,547.0,348.0,0.52,558.0,340.0,0.5,562.0,309.0,0.58,562.0,287.0,0.63,558.0,266.0,0.59,540.0,342.0,0.48,549.0,326.0,0.32,559.0,342.0,0.12,0.0,0.0,0.0,529.0,349.0,0.36,538.0,340.0,0.54,546.0,354.0,0.45,547.0,360.0,0.39,518.0,359.0,0.57,525.0,352.0,0.64,537.0,362.0,0.62,540.0,371.0,0.43,u,min
112,638.34,195.52,2.0,646.37,384.98,2.0,523.92,376.92,2.0,445.63,606.7,2.0,479.76,405.14,2.0,786.88,399.09,2.0,819.0,600.66,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.24,173.34,2.0,670.46,175.36,2.0,574.1,211.64,2.0,704.58,217.69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,374.0,0.33,510.0,360.0,0.52,516.0,330.0,0.72,484.0,315.0,0.76,460.0,315.0,0.51,483.0,293.0,0.7,470.0,250.0,0.68,451.0,225.0,0.7,437.0,202.0,0.71,461.0,306.0,0.57,446.0,257.0,0.6,427.0,227.0,0.77,413.0,202.0,0.71,448.0,326.0,0.51,428.0,282.0,0.77,449.0,301.0,0.42,464.0,324.0,0.43,439.0,349.0,0.6,426.0,314.0,0.86,439.0,313.0,0.57,458.0,327.0,0.57,u,sab
113,602.21,172.81,2.0,608.23,355.66,2.0,479.76,347.62,2.0,349.28,580.71,2.0,421.54,343.6,2.0,744.73,369.72,2.0,774.84,598.79,2.0,0.0,0.0,0.0,515.89,640.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.07,144.67,2.0,630.31,144.67,2.0,527.93,172.81,2.0,672.46,164.77,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,334.0,0.5,456.0,315.0,0.49,473.0,289.0,0.65,460.0,261.0,0.36,444.0,246.0,0.51,466.0,248.0,0.73,490.0,211.0,0.72,502.0,190.0,0.7,513.0,170.0,0.72,446.0,249.0,0.62,451.0,200.0,0.69,453.0,171.0,0.79,454.0,144.0,0.69,427.0,259.0,0.57,430.0,228.0,0.76,440.0,250.0,0.43,445.0,275.0,0.42,404.0,268.0,0.73,418.0,249.0,0.79,428.0,264.0,0.63,437.0,285.0,0.62,v,felix
114,704.58,161.0,2.0,690.53,287.79,2.0,568.08,285.78,2.0,451.65,428.66,2.0,505.85,277.73,2.0,812.98,285.78,2.0,865.17,474.95,2.0,881.23,629.91,2.0,604.21,575.58,2.0,0.0,0.0,0.0,0.0,0.0,0.0,798.93,599.73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,678.49,130.81,2.0,732.68,136.85,2.0,636.33,136.85,2.0,768.82,140.88,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,271.0,0.35,530.0,257.0,0.38,538.0,232.0,0.38,531.0,218.0,0.25,526.0,208.0,0.19,538.0,205.0,0.37,549.0,182.0,0.58,557.0,166.0,0.64,562.0,147.0,0.63,525.0,207.0,0.43,521.0,173.0,0.45,520.0,154.0,0.61,522.0,133.0,0.6,507.0,212.0,0.35,505.0,184.0,0.6,517.0,202.0,0.36,522.0,215.0,0.35,487.0,222.0,0.41,495.0,205.0,0.64,503.0,211.0,0.51,511.0,222.0,0.46,v,jer
115,668.45,229.18,2.0,678.49,371.15,2.0,541.99,361.01,2.0,417.53,523.26,2.0,473.74,354.92,2.0,814.99,375.2,2.0,855.13,575.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.35,202.81,2.0,698.56,202.81,2.0,608.23,229.18,2.0,746.74,237.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,353.0,0.56,504.0,330.0,0.6,513.0,306.0,0.61,506.0,280.0,0.5,492.0,272.0,0.43,505.0,278.0,0.53,516.0,256.0,0.58,524.0,236.0,0.67,526.0,216.0,0.75,485.0,280.0,0.58,484.0,247.0,0.65,477.0,226.0,0.75,475.0,203.0,0.76,472.0,289.0,0.57,468.0,267.0,0.8,474.0,278.0,0.44,482.0,295.0,0.33,454.0,302.0,0.64,453.0,288.0,0.67,461.0,288.0,0.69,470.0,298.0,0.57,v,jolo
116,730.68,200.47,2.0,736.7,356.4,2.0,634.32,352.35,2.0,531.95,571.05,2.0,592.17,439.42,2.0,855.13,360.45,2.0,917.36,548.77,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.58,172.12,2.0,756.77,172.12,2.0,668.45,204.52,2.0,790.9,196.42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,427.0,0.54,625.0,412.0,0.55,634.0,394.0,0.57,627.0,381.0,0.58,605.0,360.0,0.7,623.0,353.0,0.69,636.0,326.0,0.71,639.0,305.0,0.73,647.0,284.0,0.79,603.0,357.0,0.6,597.0,317.0,0.67,591.0,295.0,0.7,583.0,274.0,0.76,585.0,367.0,0.5,581.0,360.0,0.74,593.0,381.0,0.6,603.0,392.0,0.6,571.0,383.0,0.49,568.0,382.0,0.51,572.0,392.0,0.53,579.0,394.0,0.55,v,joy
117,658.41,201.56,2.0,662.43,330.56,2.0,543.99,316.45,2.0,421.54,485.77,2.0,435.6,330.56,2.0,782.87,342.66,2.0,798.93,540.19,2.0,672.46,642.98,2.0,543.99,628.88,2.0,0.0,0.0,0.0,0.0,0.0,0.0,674.47,642.98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,630.31,177.38,2.0,684.51,177.38,2.0,596.18,197.53,2.0,716.62,195.52,2.0,699.0,623.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,321.0,0.43,450.0,308.0,0.41,456.0,284.0,0.43,439.0,261.0,0.44,423.0,248.0,0.42,467.0,248.0,0.59,482.0,219.0,0.68,491.0,200.0,0.66,499.0,183.0,0.62,450.0,252.0,0.43,449.0,208.0,0.67,449.0,185.0,0.7,447.0,164.0,0.64,431.0,258.0,0.38,423.0,235.0,0.63,428.0,253.0,0.37,431.0,265.0,0.42,412.0,270.0,0.42,408.0,253.0,0.68,411.0,262.0,0.54,414.0,273.0,0.6,v,kyle
118,688.52,192.08,2.0,686.51,355.85,2.0,586.15,345.74,2.0,489.79,543.88,2.0,539.98,420.55,2.0,790.9,363.94,2.0,851.12,539.84,2.0,0.0,0.0,0.0,578.12,628.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,724.65,644.98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,658.41,169.84,2.0,710.6,171.86,2.0,624.29,212.3,2.0,738.71,214.32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,418.0,0.42,565.0,404.0,0.5,579.0,380.0,0.64,568.0,362.0,0.63,549.0,354.0,0.7,570.0,347.0,0.54,579.0,317.0,0.59,584.0,297.0,0.58,583.0,277.0,0.58,556.0,353.0,0.48,556.0,318.0,0.56,555.0,291.0,0.66,554.0,269.0,0.59,544.0,360.0,0.48,540.0,345.0,0.6,546.0,358.0,0.44,551.0,368.0,0.42,532.0,372.0,0.45,530.0,360.0,0.74,536.0,366.0,0.53,541.0,377.0,0.42,v,min
119,626.49,199.69,2.0,638.38,383.4,2.0,511.5,375.41,2.0,376.69,611.04,2.0,442.11,465.27,2.0,777.16,397.38,2.0,810.87,585.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.73,175.72,2.0,658.21,181.72,2.0,563.05,207.67,2.0,695.88,213.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,438.0,0.32,486.0,433.0,0.6,509.0,415.0,0.59,501.0,398.0,0.73,478.0,383.0,0.71,500.0,359.0,0.87,522.0,315.0,0.7,533.0,290.0,0.68,544.0,259.0,0.7,465.0,367.0,0.56,478.0,307.0,0.52,482.0,277.0,0.7,487.0,244.0,0.73,441.0,384.0,0.5,431.0,373.0,0.55,455.0,397.0,0.44,458.0,409.0,0.53,423.0,415.0,0.43,421.0,408.0,0.25,432.0,416.0,0.19,451.0,427.0,0.12,v,sab
